record_id,project_id,project_name,developer_id,report_date,milestone_name,milestone_planned_start,milestone_planned_end,milestone_actual_start,milestone_actual_end,planned_progress_pct,actual_progress_pct,progress_variance_pct,delay_days,delay_reason,planned_budget_aed,actual_cost_aed,cost_variance_aed,cost_overrun_pct,total_project_budget_aed,total_spent_to_date_aed,budget_utilization_pct,contractor_id,contractor_name,labour_deployed,labour_planned,resource_utilization_pct,rera_inspection_passed,quality_score,safety_incidents,project_health_score,delay_risk_flag,escalation_flag,next_milestone,next_milestone_due_date,handover_date_original,handover_date_revised
CONS002742,PRJ0194,Sobha Realty Masdar City Heights,DEV0006,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-02,2023-01-01,72.8,64.3,-8.52,1,,77264065,87020000,9755935,12.63,463584390,174040000,112.63,CONT138,Contractor_162,28,41,68.29,True,68.3,0,83.2,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002743,PRJ0148,Dubai Properties Dubai Creek Harbour Heights,DEV0019,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-08,2021-10-10,90.2,86.5,-3.73,3,,259128558,302935781,43807223,16.91,1554771348,1817614686,116.91,CONT184,Contractor_169,48,74,64.86,True,100.0,0,94.0,False,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002744,PRJ0026,Imtiaz Developments Al Barsha Heights,DEV0013,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-10,2022-08-13,63.9,55.3,-8.56,10,,50653479,47301392,-3352087,-6.62,303920874,141904176,93.38,CONT139,Contractor_097,311,294,105.78,True,62.9,0,82.2,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002745,PRJ0059,Aldar Properties Al Khan Tower,DEV0003,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-13,2021-10-19,97.0,88.0,-8.99,12,,212439092,237708283,25269191,11.89,1274634552,1426249698,111.89,CONT141,Contractor_096,121,136,88.97,True,72.8,2,82.0,False,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002746,PRJ0030,Meydan Group Discovery Gardens Heights,DEV0020,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-21,2021-11-04,100.0,88.0,-11.99,28,Weather,60382435,71894437,11512002,19.07,362294610,431366622,119.07,CONT185,Contractor_168,60,69,86.96,True,68.5,0,73.3,True,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002747,PRJ0175,Ellington Properties Masdar City Tower,DEV0010,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-03,2023-01-05,74.4,71.1,-3.31,5,,155072225,172837797,17765572,11.46,930433350,172837797,111.46,CONT200,Contractor_054,18,30,60.0,True,55.0,0,77.1,False,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002748,PRJ0091,Danube Properties Palm Jumeirah Gardens,DEV0008,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-07,2021-10-08,74.8,75.4,0.57,1,,138335269,120476937,-17858332,-12.91,830011614,722861622,87.09,CONT149,Contractor_126,326,498,65.46,True,69.2,0,87.4,False,False,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002749,PRJ0096,Aldar Properties Yas Acres Heights,DEV0003,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-09,2022-08-12,90.8,90.3,-0.5,9,,421459591,341357244,-80102347,-19.01,2528757546,1024071732,80.99,CONT014,Contractor_014,29,48,60.42,True,86.9,0,92.1,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002750,PRJ0102,Aldar Properties Al Taawun Tower,DEV0003,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-13,2022-03-20,71.0,66.7,-4.25,14,,104904709,110532897,5628188,5.37,629428254,552664485,105.37,CONT024,Contractor_007,135,163,82.82,True,74.7,1,84.1,False,True,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002751,PRJ0090,Binghatti Saadiyat Island Tower,DEV0009,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-05,2022-08-04,69.0,70.4,1.39,1,,175835432,159354980,-16480452,-9.37,1055012592,478064940,90.63,CONT155,Contractor_199,229,220,104.09,True,91.0,0,96.1,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002752,PRJ0196,Meraas Downtown Dubai Tower,DEV0005,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-06,2022-08-06,60.6,59.8,-0.85,3,,259663352,298155264,38491912,14.82,1557980112,894465792,114.82,CONT071,Contractor_199,42,69,60.87,True,88.4,0,90.0,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002753,PRJ0176,Imtiaz Developments Al Furjan Tower,DEV0013,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-07,2022-08-07,75.0,70.3,-4.65,4,,201965851,225010197,23044346,11.41,1211795106,675030591,111.41,CONT163,Contractor_014,171,180,95.0,True,67.5,0,82.4,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002754,PRJ0005,Meraas Masdar City Tower,DEV0005,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-02,2023-01-01,77.4,78.5,1.12,1,,88023497,83825711,-4197786,-4.77,528140982,167651422,95.23,CONT007,Contractor_075,367,603,60.86,True,88.0,0,94.9,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002755,PRJ0197,Imtiaz Developments Discovery Gardens Tower,DEV0013,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-02,2023-01-01,77.2,69.2,-7.97,1,,121464900,103213508,-18251392,-15.03,728789400,206427016,84.97,CONT003,Contractor_101,61,85,71.76,True,75.2,0,89.8,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002756,PRJ0195,RAK Properties Masdar City Tower,DEV0011,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-10,2023-01-19,97.5,87.3,-10.23,19,Financing,124626781,107931060,-16695721,-13.4,747760686,107931060,86.6,CONT086,Contractor_079,40,50,80.0,True,97.7,0,93.4,True,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002757,PRJ0043,Tiger Properties JBR Tower,DEV0012,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-11,2022-08-16,84.2,98.0,13.81,13,,611996575,592659761,-19336814,-3.16,3671979450,1777979283,96.84,CONT139,Contractor_020,171,186,91.94,True,100.0,0,96.1,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002758,PRJ0127,Nakheel Downtown Dubai Heights,DEV0004,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-03,2023-01-02,86.9,87.3,0.44,2,,261788677,225515038,-36273639,-13.86,1570732062,451030076,86.14,CONT026,Contractor_121,826,1048,78.82,True,90.3,0,95.5,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002759,PRJ0131,Aldar Properties Saadiyat Island Tower,DEV0003,2022-11-01,Façade,2022-02-04,2022-04-05,2022-02-04,,65.0,77.1,12.09,0,,138562653,152807961,14245308,10.28,831375918,611231844,110.28,CONT173,Contractor_046,24,40,60.0,True,62.6,0,82.0,False,False,Fit-Out,2022-07-04,2023-04-30,2022-04-05
CONS002760,PRJ0189,Emaar Properties Meydan Heights,DEV0001,2022-11-01,Façade,2022-02-04,2022-04-05,2022-02-11,2022-04-20,83.3,87.3,3.96,15,Regulatory,151730815,157334560,5603745,3.69,910384890,629338240,103.69,CONT153,Contractor_013,144,135,106.67,True,79.3,0,86.1,False,False,Fit-Out,2022-07-04,2023-04-30,2022-04-05
CONS002761,PRJ0094,Ellington Properties Discovery Gardens Gardens,DEV0010,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-06,2022-08-05,81.9,74.0,-7.94,2,,366752590,377925566,11172976,3.05,2200515540,1133776698,103.05,CONT185,Contractor_180,237,295,80.34,True,63.1,0,83.7,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002762,PRJ0191,Reportage Properties Yas Island Tower,DEV0015,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-08,2023-01-15,86.1,84.1,-2.01,15,Regulatory,105515627,112306147,6790520,6.44,633093762,112306147,106.44,CONT001,Contractor_171,320,490,65.31,True,84.0,0,87.2,False,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002763,PRJ0046,Tiger Properties Meydan Heights,DEV0012,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-12,2022-03-18,79.3,82.3,3.02,12,,1360890669,1403687098,42796429,3.14,8165344014,7018435490,103.14,CONT151,Contractor_067,576,607,94.89,True,63.3,0,80.8,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002764,PRJ0016,Binghatti Corniche Heights,DEV0009,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-15,2021-10-23,89.5,85.3,-4.18,16,Labour Shortage,633019556,622293433,-10726123,-1.69,3798117336,3733760598,98.31,CONT106,Contractor_085,378,532,71.05,True,69.8,0,83.1,False,False,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002765,PRJ0178,Nakheel Meydan Gardens,DEV0004,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-10,2022-03-15,95.5,82.8,-12.65,9,,102577630,102648055,70425,0.07,615465780,513240275,100.07,CONT028,Contractor_054,436,426,102.35,False,74.2,1,87.0,True,True,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002766,PRJ0072,Meraas Discovery Gardens Heights,DEV0005,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-08,2022-03-10,64.4,55.8,-8.57,4,,639463190,554053781,-85409409,-13.36,3836779140,2770268905,86.64,CONT147,Contractor_178,128,135,94.81,True,83.0,0,92.0,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002767,PRJ0185,Aldar Properties Al Raha Beach Gardens,DEV0003,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-06,2023-01-11,95.4,98.4,2.96,11,,470410306,544457672,74047366,15.74,2822461836,544457672,115.74,CONT021,Contractor_122,60,59,101.69,True,89.1,0,87.6,False,True,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002768,PRJ0150,Sobha Realty Al Hamra Village Heights,DEV0006,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-01,2023-01-01,63.8,65.2,1.37,1,,167515388,139170623,-28344765,-16.92,1005092328,139170623,83.08,CONT187,Contractor_145,25,26,96.15,True,83.4,0,93.1,False,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002769,PRJ0135,Select Group Al Jurf Gardens,DEV0014,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-07,,87.9,88.5,0.56,0,,226938219,230231190,3292971,1.45,1361629314,1381387140,101.45,CONT114,Contractor_152,153,149,102.68,True,74.0,0,89.2,False,False,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002770,PRJ0054,Reportage Properties Al Shamkha Tower,DEV0015,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-04,2023-01-04,79.4,80.2,0.85,4,,640705503,712345167,71639664,11.18,3844233018,1424690334,111.18,CONT119,Contractor_143,123,138,89.13,True,77.9,0,86.6,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002771,PRJ0072,Majid Al Futtaim Sports City Heights,DEV0018,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-13,2022-08-20,91.5,87.3,-4.16,17,Material Delay,837598330,834175682,-3422648,-0.41,5025589980,2502527046,99.59,CONT116,Contractor_018,255,268,95.15,False,83.2,0,88.2,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002772,PRJ0191,Majid Al Futtaim JVC Gardens,DEV0018,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-06,,79.3,76.7,-2.61,0,,105887540,119776969,13889429,13.12,635325240,598884845,113.12,CONT039,Contractor_004,58,58,100.0,True,76.2,0,86.5,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002773,PRJ0005,Object 1 Al Furjan Gardens,DEV0017,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-14,2022-03-22,70.6,65.8,-4.81,16,Labour Shortage,455324050,431171106,-24152944,-5.3,2731944300,2155855530,94.7,CONT168,Contractor_006,81,95,85.26,False,76.2,0,85.7,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002774,PRJ0019,Select Group Khalifa City Tower,DEV0014,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-06,2023-01-09,92.6,87.9,-4.73,9,,418124634,364063282,-54061352,-12.93,2508747804,728126564,87.07,CONT146,Contractor_181,49,52,94.23,True,73.2,0,86.6,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002775,PRJ0198,Nakheel Corniche Tower,DEV0004,2022-11-01,Façade,2022-02-04,2022-04-05,2022-02-09,2022-04-16,87.7,85.2,-2.49,11,,177912607,191708132,13795525,7.75,1067475642,766832528,107.75,CONT046,Contractor_041,71,109,65.14,True,71.9,0,83.1,False,False,Fit-Out,2022-07-04,2023-04-30,2022-04-05
CONS002776,PRJ0131,Emaar Properties Downtown Dubai Gardens,DEV0001,2022-11-01,MEP,2022-05-05,2022-08-03,2022-05-06,2022-08-06,71.8,78.5,6.66,3,,222345700,184731161,-37614539,-16.92,1334074200,554193483,83.08,CONT135,Contractor_105,161,164,98.17,True,76.6,0,89.7,False,False,Façade,2022-10-02,2023-07-29,2022-08-03
CONS002777,PRJ0086,Aldar Properties JBR Tower,DEV0003,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-03,2023-01-02,78.7,80.3,1.56,2,,129443152,114570050,-14873102,-11.49,776658912,229140100,88.51,CONT024,Contractor_094,88,82,107.32,True,78.7,0,90.9,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002778,PRJ0052,Tiger Properties Al Yarmook Heights,DEV0012,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-14,2022-03-23,91.5,88.0,-3.54,17,Design Change,74901709,81447132,6545423,8.74,449410254,407235660,108.74,CONT028,Contractor_070,180,228,78.95,False,83.4,0,85.6,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002779,PRJ0095,Majid Al Futtaim Al Raha Beach Heights,DEV0018,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-11,2023-01-18,76.5,76.9,0.39,18,Regulatory,647858031,636664807,-11193224,-1.73,3887148186,1273329614,98.27,CONT099,Contractor_163,333,341,97.65,True,61.6,0,79.2,False,False,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002780,PRJ0122,Aldar Properties Meydan Gardens,DEV0003,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-07,2021-10-08,63.7,65.6,1.9,1,,267422048,310914819,43492771,16.26,1604532288,1865488914,116.26,CONT182,Contractor_178,52,48,108.33,True,78.4,0,86.2,False,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002781,PRJ0113,Meydan Group DAMAC Hills Tower,DEV0020,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-01,2023-01-01,89.3,89.8,0.47,1,,126234129,147619681,21385552,16.94,757404774,147619681,116.94,CONT141,Contractor_016,34,39,87.18,True,69.9,0,82.6,False,True,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002782,PRJ0067,Meydan Group JBR Tower,DEV0020,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-07,,62.9,65.1,2.21,0,,207828238,166847691,-40980547,-19.72,1246969428,1001086146,80.28,CONT200,Contractor_049,127,203,62.56,True,73.0,0,89.2,False,False,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002783,PRJ0080,RAK Properties Dubai Creek Harbour Gardens,DEV0011,2022-11-01,Fit-Out,2021-12-06,2022-03-06,2021-12-07,2022-03-08,80.3,78.9,-1.38,2,,105592435,95242757,-10349678,-9.8,633554610,476213785,90.2,CONT162,Contractor_022,541,532,101.69,True,84.2,0,93.1,False,False,Handover,2022-04-05,2023-03-01,2022-03-06
CONS002784,PRJ0007,Imtiaz Developments Motor City Heights,DEV0013,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-09,2021-10-12,97.0,95.3,-1.72,5,,230210248,186067463,-44142785,-19.17,1381261488,1116404778,80.83,CONT140,Contractor_068,335,358,93.58,True,70.5,1,86.7,False,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002785,PRJ0092,Emaar Properties Corniche Heights,DEV0001,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-07,,91.5,84.7,-6.79,0,,519255443,621005673,101750230,19.6,3115532658,3726034038,119.6,CONT131,Contractor_133,74,72,102.78,True,68.7,0,81.6,False,True,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002786,PRJ0022,Ellington Properties Motor City Heights,DEV0010,2022-11-01,Handover,2021-09-07,2021-10-07,2021-09-10,2021-10-13,80.8,69.3,-11.47,6,,67783146,60782459,-7000687,-10.33,406698876,364694754,89.67,CONT190,Contractor_162,28,47,59.57,True,81.0,0,90.6,True,False,Handover,2021-11-06,2022-12-01,2021-10-07
CONS002787,PRJ0077,Select Group Al Furjan Gardens,DEV0014,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-02,2023-01-02,87.6,81.6,-6.02,2,,329238709,338808605,9569896,2.91,1975432254,338808605,102.91,CONT133,Contractor_037,337,505,66.73,True,87.6,0,93.6,False,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002788,PRJ0111,Imtiaz Developments Masdar City Gardens,DEV0013,2022-11-01,Foundation,2022-11-01,2022-12-31,2022-11-02,2023-01-03,83.6,82.4,-1.18,3,,30176729,31506268,1329539,4.41,181060374,31506268,104.41,CONT171,Contractor_170,312,344,90.7,True,74.9,0,87.7,False,False,Structure,2023-04-30,2024-01-25,2022-12-31
CONS002789,PRJ0023,Aldar Properties Al Reem Island Heights,DEV0003,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-05,2023-01-06,81.8,78.2,-3.55,6,,52142772,61946312,9803540,18.8,312856632,123892624,118.8,CONT052,Contractor_186,163,171,95.32,False,66.2,0,79.0,False,True,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002790,PRJ0016,Majid Al Futtaim Masdar City Heights,DEV0018,2022-11-01,Structure,2022-09-02,2022-12-31,2022-09-03,2023-01-03,94.9,95.5,0.64,3,,105211610,116396609,11184999,10.63,631269660,232793218,110.63,CONT023,Contractor_062,370,397,93.2,True,75.2,1,86.0,False,True,MEP,2023-03-31,2023-11-26,2022-12-31
CONS002791,PRJ0154,Danube Properties Masdar City Heights,DEV0008,2022-12-01,Fit-Out,2022-01-05,2022-04-05,2022-01-05,2022-04-06,88.7,96.9,8.19,1,,69848153,58557954,-11290199,-16.16,419088918,292789770,83.84,CONT018,Contractor_095,148,143,103.5,True,88.9,0,95.3,False,False,Handover,2022-05-05,2023-03-31,2022-04-05
CONS002792,PRJ0174,Dubai Properties Khalifa City Tower,DEV0019,2022-12-01,Structure,2022-10-02,2023-01-30,2022-10-17,2023-03-02,91.6,84.2,-7.39,31,Regulatory,79634027,77348813,-2285214,-2.87,477804162,154697626,97.13,CONT154,Contractor_152,92,129,71.32,True,77.1,1,81.5,True,True,MEP,2023-04-30,2023-12-26,2023-03-08
CONS002793,PRJ0089,Object 1 Al Reem Island Tower,DEV0017,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-09,2021-11-11,94.5,92.4,-2.08,5,,88934627,87740246,-1194381,-1.34,533607762,526441476,98.66,CONT123,Contractor_170,228,251,90.84,True,81.7,0,91.2,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002794,PRJ0165,Sobha Realty Dubai Marina Tower,DEV0006,2022-12-01,MEP,2022-06-04,2022-09-02,2022-06-06,2022-09-07,97.1,90.0,-7.12,5,,225570841,211111687,-14459154,-6.41,1353425046,633335061,93.59,CONT082,Contractor_178,567,549,103.28,True,70.3,0,86.6,False,False,Façade,2022-11-01,2023-08-28,2022-09-02
CONS002795,PRJ0091,Imtiaz Developments Al Reem Island Tower,DEV0013,2022-12-01,Foundation,2022-12-01,2023-01-30,2022-12-08,2023-02-14,98.6,96.5,-2.15,15,Weather,212049216,176664729,-35384487,-16.69,1272295296,176664729,83.31,CONT090,Contractor_071,132,156,84.62,True,87.8,1,90.6,False,True,Structure,2023-05-30,2024-02-24,2023-01-30
CONS002796,PRJ0104,Sobha Realty Yas Acres Gardens,DEV0006,2022-12-01,Foundation,2022-12-01,2023-01-30,2022-12-07,2023-02-11,88.8,82.0,-6.84,12,,156716236,149812882,-6903354,-4.41,940297416,149812882,95.59,CONT149,Contractor_133,41,49,83.67,True,83.1,1,89.6,False,True,Structure,2023-05-30,2024-02-24,2023-01-30
CONS002797,PRJ0172,Meraas Downtown Dubai Gardens,DEV0005,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-07,,79.9,77.0,-2.94,0,,145938291,140183722,-5754569,-3.94,875629746,841102332,96.06,CONT022,Contractor_112,284,304,93.42,False,72.8,1,89.1,False,True,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002798,PRJ0086,Binghatti DAMAC Hills Tower,DEV0009,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-11,2021-11-14,68.8,61.2,-7.62,8,,64280628,71541540,7260912,11.3,385683768,429249240,111.3,CONT110,Contractor_100,280,374,74.87,True,90.7,0,90.5,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002799,PRJ0128,Ellington Properties Al Taawun Gardens,DEV0010,2022-12-01,Structure,2022-10-02,2023-01-30,2022-10-02,,83.2,91.2,7.97,0,,593696129,586878575,-6817554,-1.15,3562176774,1173757150,98.85,CONT142,Contractor_191,35,57,61.4,True,86.9,1,94.8,False,True,MEP,2023-04-30,2023-12-26,2023-01-30
CONS002800,PRJ0189,Binghatti Yas Acres Tower,DEV0009,2022-12-01,Façade,2022-03-06,2022-05-05,2022-03-09,2022-05-11,72.0,72.2,0.17,6,,81013390,81980592,967202,1.19,486080340,327922368,101.19,CONT112,Contractor_008,328,316,103.8,True,68.8,0,85.4,False,False,Fit-Out,2022-08-03,2023-05-30,2022-05-05
CONS002801,PRJ0021,Samana Developers Al Nahda Tower,DEV0016,2022-12-01,Fit-Out,2022-01-05,2022-04-05,2022-01-10,2022-04-16,81.7,77.5,-4.17,11,,356375770,361826937,5451167,1.53,2138254620,1809134685,101.53,CONT061,Contractor_012,183,203,90.15,True,71.6,0,84.9,False,False,Handover,2022-05-05,2023-03-31,2022-04-05
CONS002802,PRJ0101,Meraas Al Taawun Gardens,DEV0005,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-07,2021-11-07,89.5,86.2,-3.34,1,,338243081,319175988,-19067093,-5.64,2029458486,1915055928,94.36,CONT144,Contractor_050,175,181,96.69,False,88.5,0,95.1,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002803,PRJ0187,Aldar Properties MBR City Heights,DEV0003,2022-12-01,Façade,2022-03-06,2022-05-05,2022-03-19,2022-05-31,85.7,91.0,5.28,26,Regulatory,136259358,121779986,-14479372,-10.63,817556148,487119944,89.37,CONT080,Contractor_007,48,69,69.57,True,68.8,2,79.7,False,True,Fit-Out,2022-08-03,2023-05-30,2022-05-05
CONS002804,PRJ0069,Sobha Realty Yas Island Heights,DEV0006,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-09,2021-11-10,99.3,100.0,0.7,4,,135300724,154405524,19104800,14.12,811804344,926433144,114.12,CONT138,Contractor_176,68,68,100.0,False,72.0,0,83.4,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002805,PRJ0126,Select Group Business Bay Heights,DEV0014,2022-12-01,MEP,2022-06-04,2022-09-02,2022-06-07,2022-09-08,72.9,68.6,-4.34,6,,32784821,35825543,3040722,9.27,196708926,107476629,109.27,CONT064,Contractor_075,321,344,93.31,True,80.3,0,87.5,False,False,Façade,2022-11-01,2023-08-28,2022-09-02
CONS002806,PRJ0058,Binghatti Al Reem Island Gardens,DEV0009,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-09,2021-11-11,90.9,94.1,3.18,5,,195328691,157954444,-37374247,-19.13,1171972146,947726664,80.87,CONT194,Contractor_092,66,100,66.0,True,76.3,1,89.0,False,True,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002807,PRJ0192,Select Group MBR City Gardens,DEV0014,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-12,2021-11-16,93.1,83.4,-9.74,10,,127814802,137624652,9809850,7.68,766888812,825747912,107.68,CONT014,Contractor_043,400,525,76.19,False,74.6,0,84.5,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002808,PRJ0033,Ellington Properties Al Shamkha Heights,DEV0010,2022-12-01,Façade,2022-03-06,2022-05-05,2022-03-14,2022-05-21,69.2,61.9,-7.28,16,Weather,75715441,88362800,12647359,16.7,454292646,353451200,116.7,CONT089,Contractor_026,98,154,63.64,True,82.8,0,83.3,False,True,Fit-Out,2022-08-03,2023-05-30,2022-05-05
CONS002809,PRJ0011,Samana Developers Corniche Gardens,DEV0016,2022-12-01,Structure,2022-10-02,2023-01-30,2022-10-15,2023-02-26,93.2,89.0,-4.21,27,Material Delay,415642229,334014615,-81627614,-19.64,2493853374,668029230,80.36,CONT168,Contractor_036,63,95,66.32,True,85.4,0,86.1,False,False,MEP,2023-04-30,2023-12-26,2023-01-30
CONS002810,PRJ0154,Aldar Properties Meydan Heights,DEV0003,2022-12-01,Handover,2021-10-07,2021-11-06,2021-10-07,,89.3,95.4,6.1,0,,126426107,118694527,-7731580,-6.12,758556642,712167162,93.88,CONT184,Contractor_143,45,63,71.43,True,66.1,0,86.4,False,False,Handover,2021-12-06,2022-12-31,2021-11-06
CONS002811,PRJ0064,Tiger Properties Al Taawun Gardens,DEV0012,2022-12-01,Façade,2022-03-06,2022-05-05,2022-03-13,2022-05-20,94.4,89.2,-5.24,15,Labour Shortage,130432083,118089374,-12342709,-9.46,782592498,472357496,90.54,CONT030,Contractor_036,366,533,68.67,True,80.1,0,87.5,False,False,Fit-Out,2022-08-03,2023-05-30,2022-05-05
