property_id,project_name,developer_id,emirate,city,locality,region,property_type,property_category,bedrooms,completion_status,area_sqft,listed_price_aed,price_per_sqft_aed,total_units_in_project,launch_year,freehold,golden_visa_eligible,dld_permit_no,rera_registration_no,amenities,walkability_score,metro_proximity_km,school_proximity_km,service_charge_per_sqft_aed
PROP0492,Dubai Properties Al Rashidiya Gardens,DEV0019,Ajman,Ajman,Al Rashidiya,Central UAE,Apartment,Mid-Market,2BR,Ready,1536.9,1618912,1053.36,53,2019,True,False,DLD-NOC-336497,RERA-22153,"Pool,Gym,Kids Play,Parking",42.2,5.4,1.3,20.67
PROP0493,Meydan Group Al Majaz Views,DEV0020,Sharjah,Sharjah,Al Majaz,Central UAE,Villa,Luxury,2BR,Off-Plan,1845.9,9703061,5256.47,95,2024,True,True,DLD-NOC-849597,RERA-38745,"Pool,Gym,Kids Play,Parking",62.4,6.7,1.9,27.08
PROP0494,RAK Properties Yas Island Tower,DEV0011,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Premium,3BR,Off-Plan,719.0,1551502,2157.74,78,2019,True,False,DLD-NOC-585632,RERA-14043,"Parking,Gym",80.0,5.0,3.3,22.28
PROP0495,Reportage Properties JBR Views,DEV0015,Dubai,Dubai,JBR,South UAE,Plot,Premium,2BR,Ready,1511.5,3749999,2480.98,113,2022,True,True,DLD-NOC-343008,RERA-57582,"Pool,Gym,Parking,Concierge,Spa",67.1,4.4,1.6,18.44
PROP0496,Reportage Properties Al Marjan Island Park,DEV0015,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,North UAE,Apartment,Affordable,3BR,Off-Plan,1681.5,1061402,631.22,30,2021,True,False,DLD-NOC-624487,RERA-52659,"Pool,Gym,Kids Play,Parking",52.5,4.0,0.7,33.46
PROP0497,Reportage Properties Al Barsha Tower,DEV0015,Dubai,Dubai,Al Barsha,South UAE,Apartment,Mid-Market,1BR,Off-Plan,403.5,556911,1380.32,243,2020,True,False,DLD-NOC-968064,RERA-17952,"Pool,Gym,Kids Play,Parking",69.3,1.7,1.9,32.04
PROP0498,Azizi Developments Al Reef Heights,DEV0007,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Villa,Premium,1BR,Off-Plan,2172.8,6400913,2945.94,12,2024,True,True,DLD-NOC-333508,RERA-55178,"Pool,Gym,Parking,Concierge,Spa",51.3,4.9,2.8,24.61
PROP0499,Object 1 Dubai Creek Harbour Heights,DEV0017,Dubai,Dubai,Dubai Creek Harbour,South UAE,Apartment,Premium,2BR,Ready,603.1,1233386,2045.08,127,2019,True,False,DLD-NOC-129488,RERA-69496,"Pool,Gym,Kids Play,Parking",58.3,0.9,1.5,31.32
PROP0500,Samana Developers Al Qasimia Tower,DEV0016,Sharjah,Sharjah,Al Qasimia,Central UAE,Apartment,Premium,2BR,Ready,1361.6,3403596,2499.65,300,2022,True,True,DLD-NOC-829613,RERA-14172,"Pool,Gym,Kids Play,Parking",75.2,1.9,4.1,19.32
PROP0501,Sobha Realty Al Shamkha Gardens,DEV0006,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Commercial,Luxury,2BR,Ready,801.4,5574034,6955.26,15,2022,True,True,DLD-NOC-386638,RERA-72472,"Pool,Gym,Parking,Concierge,Spa",82.9,2.5,2.0,13.72
PROP0502,Aldar Properties Masdar City Heights,DEV0003,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Mid-Market,2BR,Ready,411.5,374571,910.3,8,2019,False,False,DLD-NOC-602704,RERA-44985,"Pool,Gym,Parking",84.8,4.2,1.9,13.02
PROP0503,Ellington Properties Al Raha Beach Views,DEV0010,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Townhouse,Mid-Market,Studio,Off-Plan,2064.1,2408664,1166.93,54,2024,True,True,DLD-NOC-782914,RERA-39433,"Pool,Gym,Parking",83.0,3.7,0.6,26.34
PROP0504,Object 1 MBR City Tower,DEV0017,Dubai,Dubai,MBR City,South UAE,Apartment,Mid-Market,1BR,Off-Plan,637.1,793272,1245.06,15,2024,True,False,DLD-NOC-573001,RERA-62760,"Pool,Gym,Parking,Concierge,Spa",90.5,1.2,5.0,14.96
PROP0505,Meydan Group Dubai South Park,DEV0020,Dubai,Dubai,Dubai South,South UAE,Apartment,Premium,1BR,Ready,1931.1,5442054,2818.17,37,2022,True,True,DLD-NOC-244697,RERA-62057,"Gym,Parking,BBQ Area",91.8,6.9,0.9,16.09
PROP0506,RAK Properties Al Furjan Park,DEV0011,Dubai,Dubai,Al Furjan,South UAE,Commercial,Ultra-Luxury,1BR,Ready,596.4,4181579,7011.06,28,2023,True,True,DLD-NOC-913755,RERA-42166,"Pool,Gym,Parking,Concierge,Spa",50.8,7.1,1.4,18.09
PROP0507,Aldar Properties Dubai Hills Estate Gardens,DEV0003,Dubai,Dubai,Dubai Hills Estate,South UAE,Studio,Mid-Market,1BR,Off-Plan,1668.7,1520909,911.41,388,2023,True,False,DLD-NOC-694659,RERA-78548,"Gym,Parking,BBQ Area",67.4,3.6,3.8,25.95
PROP0508,Danube Properties Al Shamkha Heights,DEV0008,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Mid-Market,1BR,Off-Plan,1784.6,2421133,1356.67,227,2022,False,True,DLD-NOC-121517,RERA-80938,"Gym,Parking,BBQ Area",60.2,0.6,3.5,34.08
PROP0509,Ellington Properties MBR City Park,DEV0010,Dubai,Dubai,MBR City,South UAE,Apartment,Mid-Market,1BR,Ready,1779.1,2587251,1454.23,254,2023,True,True,DLD-NOC-475852,RERA-11671,"Pool,Gym,Parking,Concierge,Spa",88.9,5.9,1.4,13.29
PROP0510,Danube Properties Al Furjan Views,DEV0008,Dubai,Dubai,Al Furjan,South UAE,Apartment,Mid-Market,2BR,Off-Plan,1400.5,1855286,1324.77,137,2023,True,False,DLD-NOC-915947,RERA-92308,"Pool,Gym,Parking",63.1,7.0,1.8,31.84
PROP0511,Azizi Developments Motor City Gardens,DEV0007,Dubai,Dubai,Motor City,South UAE,Studio,Affordable,2BR,Ready,401.7,172381,429.17,264,2023,True,False,DLD-NOC-520944,RERA-86670,"Gym,Parking,BBQ Area",75.3,6.4,4.3,19.7
PROP0512,Meraas Discovery Gardens Park,DEV0005,Dubai,Dubai,Discovery Gardens,South UAE,Apartment,Affordable,3BR,Ready,686.9,546232,795.24,116,2021,True,False,DLD-NOC-991273,RERA-63755,"Pool,Gym,Parking",77.3,6.4,2.5,15.98
PROP0513,Emaar Properties Al Furjan Residences,DEV0001,Dubai,Dubai,Al Furjan,South UAE,Townhouse,Premium,3BR,Off-Plan,4249.2,8541334,2010.11,115,2025,True,True,DLD-NOC-703040,RERA-71703,"Gym,Parking,BBQ Area",81.6,6.1,4.7,34.14
PROP0514,DAMAC Properties Al Taawun Heights,DEV0002,Sharjah,Sharjah,Al Taawun,Central UAE,Apartment,Mid-Market,3BR,Ready,1949.3,2606640,1337.19,86,2020,True,True,DLD-NOC-802655,RERA-89202,"Pool,Gym,Parking,Concierge,Spa",69.3,3.8,0.8,30.02
PROP0515,Danube Properties Motor City Tower,DEV0008,Dubai,Dubai,Motor City,South UAE,Villa,Ultra-Luxury,Studio,Off-Plan,2504.8,17932024,7159.01,164,2020,True,True,DLD-NOC-833128,RERA-58305,"Pool,Gym,Kids Play,Parking",50.9,2.6,5.0,21.54
PROP0516,Samana Developers JVC Residences,DEV0016,Dubai,Dubai,JVC,South UAE,Commercial,Luxury,Studio,Off-Plan,1088.6,3841629,3528.92,19,2019,True,True,DLD-NOC-778002,RERA-55119,"Pool,Gym,Parking",67.6,5.2,3.5,15.24
PROP0517,Meydan Group Masdar City Tower,DEV0020,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Mid-Market,Studio,Off-Plan,1420.9,1222582,860.44,38,2023,True,False,DLD-NOC-481188,RERA-42703,"Pool,Gym,Kids Play,Parking",66.4,0.6,1.5,20.16
PROP0518,Aldar Properties Business Bay Park,DEV0003,Dubai,Dubai,Business Bay,South UAE,Apartment,Mid-Market,1BR,Ready,571.7,708585,1239.33,153,2022,True,False,DLD-NOC-199446,RERA-35001,"Pool,Gym,Kids Play,Parking",42.3,1.5,1.6,22.48
PROP0519,Reportage Properties Al Qasimia Residences,DEV0015,Sharjah,Sharjah,Al Qasimia,Central UAE,Apartment,Affordable,2BR,Off-Plan,1033.7,356794,345.15,109,2019,True,False,DLD-NOC-336576,RERA-41098,"Pool,Gym,Kids Play,Parking",52.8,2.4,3.1,27.87
PROP0520,Select Group Yas Island Tower,DEV0014,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Plot,Mid-Market,1BR,Ready,1294.3,1892323,1462.02,106,2020,True,False,DLD-NOC-604464,RERA-61765,"Gym,Parking,BBQ Area",74.6,1.0,3.7,33.89
PROP0521,Dubai Properties Khalifa City Residences,DEV0019,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Plot,Mid-Market,1BR,Ready,1119.9,1179356,1053.09,53,2025,True,False,DLD-NOC-520619,RERA-64210,"Parking,Gym",85.8,6.1,2.8,30.29
PROP0522,Azizi Developments JVC Tower,DEV0007,Dubai,Dubai,JVC,South UAE,Penthouse,Mid-Market,3BR,Off-Plan,938.2,1405696,1498.27,60,2023,True,False,DLD-NOC-479559,RERA-38937,"Pool,Gym,Parking,Concierge,Spa",54.7,0.5,4.4,30.27
PROP0523,Imtiaz Developments Al Nahda Heights,DEV0013,Sharjah,Sharjah,Al Nahda,Central UAE,Townhouse,Premium,2BR,Off-Plan,2020.0,5598461,2771.57,4,2024,True,True,DLD-NOC-293144,RERA-47690,"Pool,Gym,Parking",85.8,2.9,4.4,21.32
PROP0524,Samana Developers Saadiyat Island Views,DEV0016,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Apartment,Mid-Market,4BR,Off-Plan,1868.6,1836637,982.89,60,2025,True,False,DLD-NOC-716263,RERA-48471,"Pool,Gym,Kids Play,Parking",56.2,5.7,4.5,25.09
PROP0525,Imtiaz Developments Al Qasimia Views,DEV0013,Sharjah,Sharjah,Al Qasimia,Central UAE,Apartment,Luxury,Studio,Ready,1874.1,9291602,4957.96,120,2021,True,True,DLD-NOC-247874,RERA-83089,"Parking,Gym",57.3,3.7,3.2,30.15
PROP0526,Danube Properties Al Reef Views,DEV0008,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Studio,Affordable,4BR,Off-Plan,1903.3,821566,431.66,41,2021,True,False,DLD-NOC-889133,RERA-10115,"Pool,Gym,Kids Play,Parking",80.7,7.8,3.7,18.57
PROP0527,Meraas Motor City Views,DEV0005,Dubai,Dubai,Motor City,South UAE,Apartment,Premium,1BR,Ready,1738.7,3232310,1859.01,21,2025,True,True,DLD-NOC-635010,RERA-70310,"Pool,Gym,Parking",89.5,0.6,4.4,14.08
PROP0528,Emaar Properties Al Yarmook Heights,DEV0001,Sharjah,Sharjah,Al Yarmook,Central UAE,Plot,Affordable,2BR,Ready,1481.5,827464,558.54,310,2021,True,False,DLD-NOC-517813,RERA-10826,"Pool,Gym,Parking,Concierge,Spa",84.4,1.7,3.1,28.46
PROP0529,Nakheel DAMAC Hills Park,DEV0004,Dubai,Dubai,DAMAC Hills,South UAE,Plot,Affordable,2BR,Ready,1635.6,779308,476.45,58,2025,True,False,DLD-NOC-214197,RERA-98879,"Pool,Gym,Parking",81.8,5.8,4.5,17.36
PROP0530,Select Group Al Reem Island Park,DEV0014,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Apartment,Premium,2BR,Off-Plan,1706.4,4355987,2552.69,100,2022,True,True,DLD-NOC-437400,RERA-22736,"Pool,Gym,Parking",73.4,2.0,4.9,24.38
PROP0531,Danube Properties Motor City Residences,DEV0008,Dubai,Dubai,Motor City,South UAE,Townhouse,Luxury,1BR,Ready,2826.1,16688642,5905.18,22,2021,True,True,DLD-NOC-259644,RERA-13025,"Gym,Parking,BBQ Area",61.8,4.8,0.9,26.58
PROP0532,Sobha Realty Palm Jumeirah Park,DEV0006,Dubai,Dubai,Palm Jumeirah,South UAE,Apartment,Mid-Market,3BR,Ready,400.1,470739,1176.54,54,2020,True,False,DLD-NOC-139830,RERA-91267,"Pool,Gym,Parking",73.1,5.7,4.9,19.65
PROP0533,Object 1 DAMAC Hills Views,DEV0017,Dubai,Dubai,DAMAC Hills,South UAE,Plot,Premium,2BR,Off-Plan,1001.7,2597475,2593.05,168,2024,True,True,DLD-NOC-672518,RERA-78675,"Pool,Gym,Parking",47.0,4.8,3.1,33.88
PROP0534,Reportage Properties Al Reem Island Gardens,DEV0015,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Apartment,Mid-Market,2BR,Off-Plan,611.4,593128,970.09,53,2019,True,False,DLD-NOC-869082,RERA-56152,"Pool,Gym,Kids Play,Parking",52.7,6.4,4.8,33.17
PROP0535,DAMAC Properties JVC Views,DEV0002,Dubai,Dubai,JVC,South UAE,Apartment,Affordable,4BR,Ready,1142.9,529584,463.37,158,2023,True,False,DLD-NOC-672224,RERA-37673,"Parking,Gym",81.3,1.3,1.3,32.25
PROP0536,Majid Al Futtaim Al Reef Residences,DEV0018,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Villa,Premium,3BR,Ready,4690.9,10842038,2311.3,75,2023,True,True,DLD-NOC-923133,RERA-61991,"Pool,Gym,Kids Play,Parking",89.4,3.5,2.2,26.61
PROP0537,Danube Properties Al Majaz Residences,DEV0008,Sharjah,Sharjah,Al Majaz,Central UAE,Townhouse,Mid-Market,4BR,Ready,1203.1,1504045,1250.1,16,2023,False,False,DLD-NOC-839947,RERA-86081,"Parking,Gym",74.4,6.9,2.3,16.49
PROP0538,Nakheel Downtown Dubai Gardens,DEV0004,Dubai,Dubai,Downtown Dubai,South UAE,Apartment,Mid-Market,3BR,Ready,1198.0,1480045,1235.38,23,2023,True,False,DLD-NOC-796166,RERA-77436,"Pool,Gym,Parking",45.8,2.9,3.6,31.41
PROP0539,Reportage Properties Dubai Hills Estate Residences,DEV0015,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Affordable,Studio,Ready,1922.6,1055764,549.14,42,2023,True,False,DLD-NOC-407637,RERA-65129,"Gym,Parking,BBQ Area",85.4,4.7,1.1,19.97
PROP0540,Meraas Al Raha Beach Residences,DEV0005,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Apartment,Premium,4BR,Off-Plan,1961.7,5659809,2885.22,59,2025,True,True,DLD-NOC-203251,RERA-46800,"Pool,Gym,Parking",46.0,1.4,1.8,32.73
PROP0541,Reportage Properties Arabian Ranches Tower,DEV0015,Dubai,Dubai,Arabian Ranches,South UAE,Apartment,Mid-Market,1BR,Off-Plan,1840.6,2199698,1195.08,56,2021,True,True,DLD-NOC-881577,RERA-63317,"Parking,Gym",94.0,4.9,3.9,21.6
PROP0542,Object 1 Business Bay Residences,DEV0017,Dubai,Dubai,Business Bay,South UAE,Commercial,Premium,2BR,Ready,1333.3,2615243,1961.54,20,2019,True,True,DLD-NOC-696821,RERA-26980,"Pool,Gym,Parking",81.4,0.6,4.2,17.04
PROP0543,Majid Al Futtaim Masdar City Views,DEV0018,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Affordable,Studio,Ready,1188.1,654489,550.86,128,2021,True,False,DLD-NOC-389796,RERA-50652,"Pool,Gym,Parking",81.8,6.0,3.0,12.57
PROP0544,Meydan Group Saadiyat Island Views,DEV0020,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Villa,Affordable,2BR,Off-Plan,3498.3,2096375,599.26,69,2024,True,True,DLD-NOC-880438,RERA-97510,"Parking,Gym",60.3,5.9,1.6,25.76
PROP0545,RAK Properties Business Bay Heights,DEV0011,Dubai,Dubai,Business Bay,South UAE,Apartment,Premium,2BR,Off-Plan,509.1,802887,1577.12,29,2023,True,False,DLD-NOC-455399,RERA-47137,"Pool,Gym,Kids Play,Parking",57.8,0.5,2.2,18.05
PROP0546,Reportage Properties Al Shamkha Views,DEV0015,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Premium,3BR,Off-Plan,1997.9,3130103,1566.67,143,2025,True,True,DLD-NOC-482725,RERA-24683,"Pool,Gym,Parking",77.5,4.7,1.2,19.71
PROP0547,Meydan Group Al Dhait Heights,DEV0020,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Apartment,Mid-Market,Studio,Off-Plan,1463.6,1538110,1050.89,111,2020,True,False,DLD-NOC-658854,RERA-75917,"Pool,Gym,Parking",79.6,2.8,3.5,19.57
PROP0548,Object 1 JBR Heights,DEV0017,Dubai,Dubai,JBR,South UAE,Apartment,Affordable,3BR,Ready,1537.8,1236685,804.21,27,2025,True,False,DLD-NOC-144169,RERA-55535,"Pool,Gym,Parking",70.2,6.9,1.0,15.94
PROP0549,Select Group Al Reef Views,DEV0014,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Townhouse,Affordable,1BR,Off-Plan,4872.1,1828743,375.35,93,2022,True,False,DLD-NOC-100893,RERA-91430,"Pool,Gym,Kids Play,Parking",79.2,7.0,5.0,23.04
PROP0550,Majid Al Futtaim Dubai Hills Estate Gardens,DEV0018,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Premium,Studio,Ready,1480.4,3132036,2115.64,158,2021,True,True,DLD-NOC-305471,RERA-79945,"Pool,Gym,Kids Play,Parking",59.8,3.3,2.7,22.82
PROP0551,Reportage Properties Dubai Hills Estate Park,DEV0015,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Affordable,4BR,Off-Plan,1726.8,774482,448.51,68,2022,True,False,DLD-NOC-770512,RERA-44592,"Pool,Gym,Parking,Concierge,Spa",67.1,1.0,2.7,18.09
PROP0552,Sobha Realty Sports City Heights,DEV0006,Dubai,Dubai,Sports City,South UAE,Townhouse,Mid-Market,1BR,Off-Plan,1831.4,2471683,1349.64,67,2021,True,True,DLD-NOC-978373,RERA-37551,"Pool,Gym,Kids Play,Parking",89.5,6.5,3.1,27.15
PROP0553,Samana Developers Discovery Gardens Park,DEV0016,Dubai,Dubai,Discovery Gardens,South UAE,Villa,Mid-Market,3BR,Ready,3247.0,3661779,1127.75,172,2025,True,True,DLD-NOC-553447,RERA-40817,"Pool,Gym,Kids Play,Parking",87.6,6.6,0.5,34.55
PROP0554,Reportage Properties Al Shamkha Park,DEV0015,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Townhouse,Premium,2BR,Ready,790.7,1395018,1764.27,102,2020,True,False,DLD-NOC-548425,RERA-38367,"Pool,Gym,Parking,Concierge,Spa",95.0,3.7,4.7,16.69
PROP0555,Binghatti Meydan Gardens,DEV0009,Dubai,Dubai,Meydan,South UAE,Plot,Affordable,2BR,Ready,1282.0,919821,717.5,161,2023,True,False,DLD-NOC-258197,RERA-31989,"Pool,Gym,Parking,Concierge,Spa",40.2,8.0,2.8,34.16
PROP0556,Danube Properties Al Nuaimiya Residences,DEV0008,Ajman,Ajman,Al Nuaimiya,Central UAE,Villa,Premium,2BR,Off-Plan,2200.7,5966428,2711.17,15,2019,True,True,DLD-NOC-316384,RERA-66944,"Pool,Gym,Parking,Concierge,Spa",81.1,1.8,3.7,34.88
PROP0557,Binghatti Khalifa City Park,DEV0009,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Villa,Ultra-Luxury,1BR,Off-Plan,2594.0,43178904,16645.69,21,2019,True,True,DLD-NOC-995893,RERA-69874,"Pool,Gym,Parking",86.9,0.8,3.1,27.67
PROP0558,Object 1 Hayat Island Residences,DEV0017,Ras Al Khaimah,Ras Al Khaimah,Hayat Island,North UAE,Townhouse,Premium,2BR,Off-Plan,3656.5,8516998,2329.25,88,2023,True,True,DLD-NOC-856839,RERA-17052,"Pool,Gym,Parking",45.5,5.6,3.7,19.75
PROP0559,Samana Developers Yas Island Heights,DEV0016,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Mid-Market,2BR,Ready,634.3,901475,1421.3,81,2024,False,False,DLD-NOC-878415,RERA-92293,"Pool,Gym,Parking,Concierge,Spa",69.1,4.6,1.9,17.39
PROP0560,Danube Properties Al Ghadeer Tower,DEV0008,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Villa,Luxury,2BR,Ready,4235.6,17242830,4070.89,21,2023,False,True,DLD-NOC-253911,RERA-36750,"Pool,Gym,Parking",72.9,4.9,4.1,34.33
PROP0561,Binghatti Business Bay Tower,DEV0009,Dubai,Dubai,Business Bay,South UAE,Townhouse,Mid-Market,2BR,Ready,751.2,666448,887.15,59,2020,True,False,DLD-NOC-783124,RERA-67786,"Gym,Parking,BBQ Area",70.5,1.6,2.8,16.27
PROP0562,Reportage Properties Arabian Ranches Tower,DEV0015,Dubai,Dubai,Arabian Ranches,South UAE,Apartment,Premium,2BR,Ready,1930.8,4920757,2548.53,17,2024,True,True,DLD-NOC-786813,RERA-48573,"Pool,Gym,Parking",68.0,5.3,3.1,15.44
PROP0563,Aldar Properties Dubai South Residences,DEV0003,Dubai,Dubai,Dubai South,South UAE,Townhouse,Mid-Market,3BR,Off-Plan,3081.3,4345593,1410.33,11,2025,True,True,DLD-NOC-250715,RERA-81925,"Pool,Gym,Kids Play,Parking",42.6,5.2,1.1,15.61
PROP0564,Ellington Properties UAQ Old Town Gardens,DEV0010,Umm Al Quwain,Umm Al Quwain,UAQ Old Town,North UAE,Townhouse,Mid-Market,1BR,Ready,4156.7,5434259,1307.35,76,2023,True,True,DLD-NOC-804065,RERA-27268,"Pool,Gym,Parking",90.0,5.6,1.4,12.5
PROP0565,Danube Properties Business Bay Residences,DEV0008,Dubai,Dubai,Business Bay,South UAE,Apartment,Mid-Market,2BR,Ready,1357.6,1994611,1469.17,68,2024,True,False,DLD-NOC-142863,RERA-87485,"Pool,Gym,Parking",59.8,3.8,1.9,16.59
PROP0566,Binghatti Arabian Ranches Tower,DEV0009,Dubai,Dubai,Arabian Ranches,South UAE,Villa,Luxury,3BR,Ready,4992.2,28509543,5710.86,183,2023,True,True,DLD-NOC-866248,RERA-16504,"Pool,Gym,Parking",90.8,2.0,4.8,31.87
PROP0567,RAK Properties Dubai South Tower,DEV0011,Dubai,Dubai,Dubai South,South UAE,Apartment,Luxury,2BR,Ready,698.6,4710896,6743.71,71,2024,True,True,DLD-NOC-548964,RERA-23344,"Pool,Gym,Parking",87.8,2.4,0.9,14.01
PROP0568,RAK Properties DAMAC Hills Heights,DEV0011,Dubai,Dubai,DAMAC Hills,South UAE,Apartment,Affordable,3BR,Off-Plan,857.0,649903,758.37,38,2019,True,False,DLD-NOC-226457,RERA-37613,"Pool,Gym,Kids Play,Parking",59.3,7.5,3.8,19.28
PROP0569,Majid Al Futtaim Al Dhait Residences,DEV0018,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Villa,Mid-Market,1BR,Off-Plan,3924.6,5673665,1445.67,82,2020,True,True,DLD-NOC-617963,RERA-76348,"Pool,Gym,Parking",60.8,1.3,3.7,13.72
PROP0570,Aldar Properties Al Nahda Views,DEV0003,Sharjah,Sharjah,Al Nahda,Central UAE,Apartment,Ultra-Luxury,3BR,Ready,1812.1,28030191,15468.41,8,2020,False,True,DLD-NOC-248121,RERA-80246,"Gym,Parking,BBQ Area",51.9,5.2,3.0,29.32
PROP0571,Meraas Motor City Views,DEV0005,Dubai,Dubai,Motor City,South UAE,Apartment,Luxury,1BR,Off-Plan,1702.0,7675622,4509.82,48,2020,True,True,DLD-NOC-379352,RERA-98338,"Pool,Gym,Parking,Concierge,Spa",94.3,4.9,3.8,18.75
PROP0572,Meraas Motor City Views,DEV0005,Dubai,Dubai,Motor City,South UAE,Apartment,Premium,5BR+,Ready,881.9,2325527,2636.95,467,2021,True,True,DLD-NOC-301995,RERA-18212,"Pool,Gym,Parking",42.8,7.8,3.8,32.11
PROP0573,Danube Properties Al Yarmook Residences,DEV0008,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Affordable,2BR,Ready,1282.7,1047193,816.43,11,2021,False,False,DLD-NOC-678008,RERA-81351,"Pool,Gym,Parking,Concierge,Spa",94.0,6.7,3.6,16.5
PROP0574,Imtiaz Developments Al Yarmook Park,DEV0013,Sharjah,Sharjah,Al Yarmook,Central UAE,Townhouse,Mid-Market,3BR,Ready,3845.7,4087895,1062.97,5,2025,True,True,DLD-NOC-570760,RERA-84026,"Pool,Gym,Kids Play,Parking",79.7,6.1,4.3,31.69
PROP0575,Meraas Saadiyat Island Views,DEV0005,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Apartment,Mid-Market,1BR,Off-Plan,644.1,643446,999.03,9,2020,True,False,DLD-NOC-361229,RERA-55087,"Parking,Gym",64.4,0.5,2.4,13.12
PROP0576,Azizi Developments Al Nuaimiya Views,DEV0007,Ajman,Ajman,Al Nuaimiya,Central UAE,Apartment,Mid-Market,4BR,Off-Plan,938.6,1392711,1483.86,39,2025,False,False,DLD-NOC-828692,RERA-61041,"Parking,Gym",56.3,0.5,3.5,22.64
PROP0577,Aldar Properties Yas Island Views,DEV0003,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Townhouse,Ultra-Luxury,3BR,Off-Plan,3374.7,50740396,15035.53,27,2023,True,True,DLD-NOC-877714,RERA-59397,"Gym,Parking,BBQ Area",42.7,5.3,1.5,21.78
PROP0578,Select Group Meydan Gardens,DEV0014,Dubai,Dubai,Meydan,South UAE,Townhouse,Mid-Market,2BR,Off-Plan,654.4,621805,950.18,199,2020,True,False,DLD-NOC-194609,RERA-36873,"Pool,Gym,Parking,Concierge,Spa",77.3,5.4,2.2,33.99
PROP0579,Select Group Al Barsha Residences,DEV0014,Dubai,Dubai,Al Barsha,South UAE,Villa,Mid-Market,Studio,Off-Plan,3959.6,4789795,1209.65,135,2024,True,True,DLD-NOC-247573,RERA-70833,"Pool,Gym,Kids Play,Parking",81.4,4.0,1.8,24.35
PROP0580,RAK Properties Motor City Tower,DEV0011,Dubai,Dubai,Motor City,South UAE,Apartment,Mid-Market,3BR,Off-Plan,640.7,833141,1300.4,21,2019,True,False,DLD-NOC-854270,RERA-45715,"Pool,Gym,Parking",40.6,2.5,3.3,19.36
PROP0581,Majid Al Futtaim Al Nuaimiya Views,DEV0018,Ajman,Ajman,Al Nuaimiya,Central UAE,Villa,Luxury,3BR,Ready,4235.1,28711226,6779.41,60,2022,False,True,DLD-NOC-501435,RERA-60392,"Pool,Gym,Parking",73.8,4.1,1.3,13.67
PROP0582,Reportage Properties Al Reef Heights,DEV0015,Abu Dhabi,Abu Dhabi,Al Reef,South UAE,Townhouse,Mid-Market,2BR,Off-Plan,4043.4,4651632,1150.43,30,2022,True,True,DLD-NOC-755912,RERA-17230,"Pool,Gym,Kids Play,Parking",64.4,5.7,4.3,24.75
PROP0583,Select Group DAMAC Hills Park,DEV0014,Dubai,Dubai,DAMAC Hills,South UAE,Plot,Premium,1BR,Off-Plan,1975.8,4496401,2275.74,191,2023,True,True,DLD-NOC-167585,RERA-35663,"Pool,Gym,Parking,Concierge,Spa",92.0,0.9,5.0,21.59
PROP0584,DAMAC Properties MBR City Heights,DEV0002,Dubai,Dubai,MBR City,South UAE,Apartment,Mid-Market,2BR,Ready,1248.6,1290227,1033.35,103,2024,True,False,DLD-NOC-795200,RERA-25733,"Pool,Gym,Parking,Concierge,Spa",41.7,1.6,4.1,17.48
PROP0585,Azizi Developments Muwaileh Heights,DEV0007,Sharjah,Sharjah,Muwaileh,Central UAE,Penthouse,Mid-Market,2BR,Ready,431.5,625948,1450.79,167,2019,True,False,DLD-NOC-911030,RERA-45384,"Pool,Gym,Parking",52.8,3.0,1.1,33.11
